Date,Comments,Topic,Sentiment
2/16/2025,আযান হচ্ছে জামাত নেতারা আযান উত্তর না দিয়ে বেয়াদবি করছে এরা দেশটাকে বিক্রি করে দিবে পাকিস্তানের কাছে নামে মুসলিম কাজে নাই মোনাফেক। জামাতে ভোট দিলে জাহান্নামে জ্বলতে হবে।,political,negative
2/16/2025,জতো তারা তারী নির্বাচন দিবে তত তাড়াতাড়ি লুটপাট করতে শুরু করবে বি এন পি  গরীব  নিরিহ মানুষ  ভিটা মাটি হরাবে তাই আগে সংস্কার পরে নির্বাচন,political,negative
2/15/2025,দাড়ি ছাড়া পাঠা ইসলামি মারাও?,others,negative
2/15/2025,ধন্যবাদ জামায়াতকে  সঠিক বলেছেন আপনারা।,political,positive
2/16/2025,আল্লাহ সবাইকে দ্বীনের জন্য কবুল করুন আমিন,religious,neutral
2/15/2025,আপনারা ইসলামি দল ঐক্য জুট করেন তাহলে দেশে ইসলাম কায়েম হবে ইনশাআল্লাহ,religious,positive
2/16/2025,আমি এবং আমার পরিবার এবং আমার আত্মীয় রা সবাই জামায়াতে ইসলামী কে ভোট দিব ইনশাআল্লাহ,political,positive
2/16/2025,ছাত্রদল জিন্দাবাদ,political,positive
2/15/2025,এর আগের যে ছিল সে কি মুসলমান না?,religious,neutral
2/16/2025,বাংলাদেশ জামায়াতে ইসলামি জিন্দাবাদ,political,positive
2/15/2025,জামায়াতে  ইসলামীয়য় জিন্দাবাদ,political,positive
2/17/2025,আমি আমার সোনার বাংলা কে যেমন ভালোবাসিতেমনি বাংলাদেশ জামায়াতে ইসলামী কেও অনেক ভালোবাসি।,political,positive
2/16/2025,আলহামদুলিল্লাহে মা শা আল্লাহ।  সকলের জন্য অসংখ্য অসংখ্য ধন্যবাদ।  বাংলাদেশ জামায়াতে ইসলামী জিন্দাবাদ।,political,positive
2/16/2025,আগে ১০ টা স্থানীয় পরীক্ষা মূলক নির্বাচন হোক। তাহলে জনগণ বুঝতে পারবে কাদের গবেষণা সঠিক।,political,neutral
2/15/2025,আগে বিচার পরে সংস্কার তারপরে স্থানীয় নির্বাচন সর্বশেষ জাতীয় নির্বাচন।,political,neutral
2/16/2025,অনেক অনেক দোয়া রইল জামাতি ইসলাম ও শিবিরের  জিন্দাবাদ,political,positive
2/15/2025,জামায়াতে ইসলামী কোন নির্বাচনটা আগে চায় তা খোলাসা করল না।,political,neutral
2/15/2025,আপনাদের স্বপ্নপূরণ হবে না।,others,negative
2/15/2025,ভারত থেকে বলছি ছোট্ট একটা দেশে যদি এত রাজনৈতিক  দল থাকে সেই দেশ কখনো কোনদিন জীবনে উন্নত হবে না,political,negative
2/15/2025,আমি প্রথম ভুট দিবো ইনশাআল্লাহ শিবির কে,political,positive
2/16/2025,জামায়াতে ইসলামী   জিন্দাবাদ,political,positive
2/15/2025,জয় বাংলা শেখ হাসিনা সরকার বেটার ছিল,political,positive
2/16/2025,দেশ ও জনগণের কল্যাণে সকল ইতিবাচক বিষয়গুলোকে সমর্থন করি,political,positive
